F1,Avg Train Time,Avg Test Time,CLF,Feature Finder,Convert Grey,RootSIFT,PCA First,K Clusters,PCA Ratio,TF-IDF,Incremental Threshold
0.416,2.40503897667,2.64680519104,SGDClassifier,ORB,True,False,True,25.0,0.25,False,10.0
0.416,2.72811517715,2.74504899979,PassiveAggressiveClassifier,ORB,True,False,True,50.0,1.0,True,15.0
0.416,3.29784908295,3.65000367165,Perceptron,ORB,True,True,True,50.0,0.25,True,20.0
0.416,2.91502256393,2.76457266808,Perceptron,ORB,True,False,True,50.0,1.0,True,25.0
0.414666666667,3.95362677574,3.88009586334,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.75,True,20.0
0.414666666667,3.21161017418,2.90921535492,BernoulliNB,ORB,True,False,True,100.0,1.0,False,15.0
0.414666666667,3.88119440079,3.73434886932,PassiveAggressiveClassifier,ORB,True,True,True,100.0,0.25,False,10.0
0.414666666667,2.43394398689,2.63834118843,BernoulliNB,ORB,False,False,True,25.0,0.25,True,15.0
0.414666666667,3.03892998695,2.89823880196,SGDClassifier,ORB,True,False,True,100.0,0.5,True,10.0
0.414666666667,2.38725199699,2.65377025604,SGDClassifier,ORB,True,False,True,25.0,1.0,False,10.0
0.414666666667,3.62686853409,3.67572546005,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.75,False,25.0
0.414666666667,3.35758919716,3.72364344597,PassiveAggressiveClassifier,ORB,True,True,True,50.0,1.0,True,20.0
0.414666666667,4.27092485428,3.81483769417,Perceptron,ORB,True,True,True,100.0,0.25,False,25.0
0.414666666667,3.41974668503,3.70775961876,Perceptron,ORB,True,True,True,50.0,1.0,False,20.0
0.414666666667,3.68032541275,3.15785255432,Perceptron,ORB,False,False,True,200.0,0.25,True,20.0
0.413333333333,3.3057718277,3.68060498238,Perceptron,ORB,True,True,True,50.0,0.5,True,20.0
0.413333333333,3.14737839699,2.92165369987,Perceptron,ORB,False,False,True,100.0,0.5,True,20.0
0.413333333333,4.15789041519,3.17358064651,BernoulliNB,ORB,True,False,True,200.0,1.0,False,15.0
0.413333333333,4.07923922539,3.82897801399,Perceptron,ORB,True,True,True,100.0,0.75,True,15.0
0.413333333333,3.85034542084,3.86516523361,SGDClassifier,ORB,False,True,True,100.0,0.5,False,5.0
0.413333333333,2.70545320511,2.74701676369,SGDClassifier,ORB,True,False,True,50.0,0.75,True,15.0
0.413333333333,4.08370079994,3.20961456299,PassiveAggressiveClassifier,ORB,True,False,True,200.0,0.5,True,10.0
0.413333333333,4.52406244278,4.08022222519,Perceptron,ORB,True,True,True,200.0,0.25,True,5.0
0.413333333333,2.93017883301,2.75391373634,PassiveAggressiveClassifier,ORB,True,False,True,50.0,0.5,False,25.0
0.413333333333,2.88558115959,2.81875343323,Perceptron,ORB,True,False,True,50.0,0.5,False,5.0
0.413333333333,2.4340970993,2.64147334099,Perceptron,ORB,False,False,True,25.0,1.0,False,10.0
0.412,3.94153113365,3.87003211975,SGDClassifier,ORB,False,True,True,100.0,1.0,True,20.0
0.412,3.99972724915,3.17801537514,PassiveAggressiveClassifier,ORB,True,False,True,200.0,0.25,True,10.0
0.412,3.65311989784,3.67434139252,PassiveAggressiveClassifier,ORB,True,True,True,50.0,1.0,True,25.0
0.412,4.59641957283,4.12598056793,BernoulliNB,ORB,True,True,True,200.0,1.0,False,10.0
0.412,4.0074696064,3.21544966698,SGDClassifier,ORB,True,False,True,200.0,1.0,False,5.0
0.412,4.7105802536,4.07607440948,SGDClassifier,ORB,True,True,True,200.0,0.75,True,10.0
0.412,2.42739295959,2.74755735397,Perceptron,ORB,False,False,True,50.0,0.25,False,20.0
0.412,2.36904263496,2.67682595253,Perceptron,ORB,True,False,True,25.0,0.5,False,10.0
0.412,3.2683775425,3.58739156723,SGDClassifier,ORB,True,True,True,25.0,0.25,False,15.0
0.412,3.40813384056,3.62143735886,SGDClassifier,ORB,True,True,True,25.0,0.75,False,25.0
0.412,2.81026320457,2.81394238472,SGDClassifier,ORB,False,False,True,50.0,1.0,True,10.0
0.412,3.74944062233,3.69943571091,Perceptron,ORB,False,True,True,50.0,0.75,True,25.0
0.412,4.76811919212,4.08014097214,Perceptron,ORB,True,True,True,200.0,0.25,True,15.0
0.412,3.06435456276,2.90055861473,BernoulliNB,ORB,False,False,True,100.0,0.25,True,20.0
0.412,2.66322312355,2.73411679268,PassiveAggressiveClassifier,ORB,True,False,True,50.0,0.75,False,10.0
0.410666666667,3.33488898277,3.56979837418,Perceptron,ORB,False,True,True,25.0,0.75,False,15.0
0.410666666667,2.885896492,2.75950059891,SGDClassifier,ORB,True,False,True,50.0,0.75,False,25.0
0.410666666667,3.86484851837,3.13734631538,BernoulliNB,ORB,False,False,True,200.0,0.25,True,10.0
0.410666666667,2.70780940056,2.73176755905,Perceptron,ORB,True,False,True,50.0,0.75,True,15.0
0.410666666667,3.09605016708,2.84183301926,PassiveAggressiveClassifier,ORB,False,False,True,100.0,0.25,False,20.0
0.410666666667,4.07688231468,3.17894635201,SGDClassifier,ORB,False,False,True,200.0,0.5,True,15.0
0.410666666667,2.36996011734,2.68627939224,BernoulliNB,ORB,True,False,True,25.0,0.5,True,20.0
0.410666666667,2.62159838676,2.76763854027,Perceptron,ORB,True,False,True,50.0,1.0,True,10.0
0.409333333333,3.37615365982,3.69646635056,BernoulliNB,ORB,True,True,True,50.0,0.5,True,20.0
0.409333333333,3.79115357399,3.16419796944,Perceptron,ORB,True,False,True,200.0,0.75,False,5.0
0.409333333333,3.16770982742,3.60841698647,BernoulliNB,ORB,False,True,True,25.0,0.5,False,20.0
0.409333333333,3.24956202507,2.88224778175,PassiveAggressiveClassifier,ORB,True,False,True,100.0,0.5,True,15.0
0.409333333333,3.95069065094,3.80352582932,BernoulliNB,ORB,True,True,True,100.0,1.0,False,15.0
0.409333333333,2.97864723206,2.87170100212,PassiveAggressiveClassifier,ORB,True,False,True,100.0,0.25,False,10.0
0.409333333333,3.94436454773,3.88652377129,Perceptron,ORB,False,True,True,100.0,0.75,False,10.0
0.409333333333,4.84979662895,4.03189520836,BernoulliNB,ORB,False,True,True,200.0,1.0,False,10.0
0.408,3.93660497665,3.84206399918,BernoulliNB,ORB,False,True,True,100.0,0.5,True,20.0
0.408,3.01832399368,2.89570837021,BernoulliNB,ORB,False,False,True,100.0,0.75,True,5.0
0.408,3.10161700249,2.90989580154,Perceptron,ORB,False,False,True,100.0,1.0,True,10.0
0.408,2.75190758705,2.76132469177,Perceptron,ORB,False,False,True,50.0,1.0,False,15.0
0.408,2.63649296761,2.7324511528,PassiveAggressiveClassifier,ORB,True,False,True,50.0,0.25,False,15.0
0.408,3.21083621979,3.50160303116,Perceptron,ORB,True,True,True,25.0,0.25,False,10.0
0.408,2.62625150681,2.76017408371,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.5,False,20.0
0.406666666667,2.80907988548,2.74686946869,BernoulliNB,ORB,False,False,True,50.0,0.25,True,10.0
0.406666666667,3.42895641327,3.65192418098,BernoulliNB,ORB,False,True,True,25.0,0.5,False,25.0
0.406666666667,5.15502495766,4.07777018547,SGDClassifier,ORB,False,True,True,200.0,0.25,False,25.0
0.406666666667,3.50822620392,3.67017021179,Perceptron,ORB,False,True,True,25.0,0.75,False,25.0
0.406666666667,2.50708179474,2.74034757614,SGDClassifier,ORB,True,False,True,50.0,0.25,False,5.0
0.406666666667,2.55806283951,2.73501281738,BernoulliNB,ORB,True,False,True,50.0,0.25,False,5.0
0.406666666667,3.41744914055,3.73208136559,Perceptron,ORB,False,True,True,50.0,0.75,True,20.0
0.406666666667,4.91088900566,4.00758094788,Perceptron,ORB,True,True,True,200.0,0.5,False,15.0
0.405333333333,3.27857661247,3.61698889732,SGDClassifier,ORB,True,True,True,25.0,0.75,False,15.0
0.405333333333,2.59363460541,2.72479696274,Perceptron,ORB,True,False,True,25.0,1.0,False,25.0
0.405333333333,3.31226096153,3.62765674591,Perceptron,ORB,True,True,True,50.0,1.0,True,20.0
0.405333333333,3.73157868385,3.17603402138,BernoulliNB,ORB,False,False,True,200.0,0.5,False,5.0
0.405333333333,2.83410339355,2.75208735466,SGDClassifier,ORB,True,False,True,50.0,0.5,True,25.0
0.405333333333,3.0225646019,2.76936583519,PassiveAggressiveClassifier,ORB,False,False,True,50.0,1.0,True,25.0
0.405333333333,3.77770781517,3.67651133537,Perceptron,ORB,True,True,True,50.0,0.5,False,15.0
0.404,3.21242179871,2.88967223167,Perceptron,ORB,False,False,True,100.0,0.5,True,15.0
0.404,3.18393120766,2.88603982925,Perceptron,ORB,True,False,True,100.0,0.75,False,15.0
0.404,3.56786074638,3.11827278137,PassiveAggressiveClassifier,ORB,False,False,True,100.0,0.5,False,10.0
0.404,4.02690458298,3.14673852921,BernoulliNB,ORB,True,False,True,200.0,0.5,False,10.0
0.404,3.84850955009,3.71726617813,SGDClassifier,ORB,False,True,True,50.0,1.0,True,25.0
0.404,3.36992135048,2.89812793732,Perceptron,ORB,False,False,True,100.0,0.25,False,25.0
0.404,2.55843110085,2.75466423035,SGDClassifier,ORB,False,False,True,50.0,0.25,False,10.0
0.404,2.70818142891,2.76133050919,BernoulliNB,ORB,True,False,True,50.0,0.5,True,15.0
0.404,3.86371359825,3.82051682472,Perceptron,ORB,False,True,True,100.0,0.5,False,10.0
0.404,2.81701779366,2.77459197044,SGDClassifier,ORB,False,False,True,50.0,0.75,True,20.0
0.402666666667,3.7929851532,3.78658533096,BernoulliNB,ORB,True,True,True,100.0,0.5,False,10.0
0.402666666667,2.68623137474,2.75721802711,PassiveAggressiveClassifier,ORB,False,False,True,50.0,1.0,True,20.0
0.402666666667,3.08434200287,2.90415596962,Perceptron,ORB,False,False,True,100.0,0.25,False,5.0
0.402666666667,3.76708965302,3.16389160156,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.25,False,5.0
0.402666666667,4.82750964165,4.10443682671,BernoulliNB,ORB,False,True,True,200.0,0.75,False,10.0
0.402666666667,3.60877485275,3.61190900803,SGDClassifier,ORB,False,True,True,50.0,0.25,False,5.0
0.402666666667,3.30605363846,3.63693656921,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.5,False,15.0
0.402666666667,3.90284061432,3.82650103569,SGDClassifier,ORB,False,True,True,100.0,1.0,False,10.0
0.402666666667,3.88542585373,3.8377617836,SGDClassifier,ORB,False,True,True,100.0,0.75,True,10.0
0.402666666667,2.37518863678,2.65159387589,SGDClassifier,ORB,True,False,True,25.0,0.75,False,5.0
0.402666666667,3.28516087532,3.62328357697,Perceptron,ORB,False,True,True,25.0,0.5,False,10.0
0.402666666667,3.18810968399,3.61236057281,PassiveAggressiveClassifier,ORB,True,True,True,25.0,0.75,False,10.0
0.402666666667,2.71745796204,2.68715004921,BernoulliNB,ORB,False,False,True,25.0,0.5,True,25.0
0.402666666667,3.41505670547,3.73764691353,SGDClassifier,ORB,False,True,True,50.0,0.5,True,20.0
0.402666666667,3.15353674889,2.86909132004,Perceptron,ORB,True,False,True,100.0,0.5,True,10.0
0.401333333333,3.27011909485,3.66592283249,SGDClassifier,ORB,False,True,True,25.0,1.0,False,5.0
0.401333333333,2.61212801933,2.67692255974,PassiveAggressiveClassifier,ORB,False,False,True,25.0,1.0,False,25.0
0.401333333333,3.52430186272,3.69467759132,SGDClassifier,ORB,False,True,True,50.0,0.25,False,15.0
0.401333333333,3.84233264923,3.86232447624,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.25,False,5.0
0.401333333333,3.23389158249,2.89250502586,BernoulliNB,ORB,False,False,True,100.0,1.0,True,20.0
0.401333333333,3.92297358513,3.62894845009,SGDClassifier,ORB,False,True,True,25.0,0.5,False,5.0
0.4,2.59140276909,2.74292416573,BernoulliNB,ORB,True,False,True,50.0,0.75,False,5.0
0.4,3.39233980179,3.70939025879,PassiveAggressiveClassifier,ORB,True,True,True,50.0,1.0,False,5.0
0.4,2.57011017799,2.75460977554,SGDClassifier,ORB,True,False,True,50.0,0.5,False,5.0
0.4,2.54482126236,2.70972805023,SGDClassifier,ORB,True,False,True,50.0,0.5,False,20.0
0.4,3.14902458191,3.58014836311,Perceptron,ORB,True,True,True,25.0,0.25,False,5.0
0.4,3.852480793,3.86657614708,SGDClassifier,ORB,False,True,True,100.0,0.25,False,10.0
0.4,3.39193024635,3.67376484871,Perceptron,ORB,True,True,True,50.0,0.25,False,5.0
0.4,3.23048882484,3.60579586029,BernoulliNB,ORB,True,True,True,25.0,1.0,False,5.0
0.398666666667,4.68593001366,4.11321539879,Perceptron,ORB,False,True,True,200.0,0.25,False,10.0
0.398666666667,3.42697491646,3.69553055763,BernoulliNB,ORB,True,True,True,50.0,1.0,True,20.0
0.398666666667,3.805971241,3.09659142494,BernoulliNB,ORB,False,False,True,200.0,0.25,False,10.0
0.398666666667,3.92455496788,3.10913095474,SGDClassifier,ORB,False,False,True,200.0,0.25,True,15.0
0.398666666667,2.61295099258,2.74402217865,Perceptron,ORB,False,False,True,50.0,0.75,True,10.0
0.398666666667,2.35271053314,2.64456324577,BernoulliNB,ORB,True,False,True,25.0,0.25,False,10.0
0.398666666667,2.39704475403,2.64325265884,Perceptron,ORB,True,False,True,25.0,0.25,False,15.0
0.398666666667,3.34577627182,3.67325220108,SGDClassifier,ORB,False,True,True,25.0,1.0,False,10.0
0.397333333333,3.89184961319,3.83161683083,SGDClassifier,ORB,True,True,True,100.0,1.0,True,15.0
0.397333333333,3.73065052032,3.68924717903,SGDClassifier,ORB,True,True,True,50.0,1.0,True,25.0
0.397333333333,3.46950335503,3.69708657265,SGDClassifier,ORB,False,True,True,50.0,0.75,False,5.0
0.397333333333,2.83284921646,2.75566077232,Perceptron,ORB,False,False,True,50.0,0.25,True,25.0
0.397333333333,4.82778539658,4.11213264465,SGDClassifier,ORB,True,True,True,200.0,0.75,False,15.0
0.397333333333,4.56272602081,4.11420559883,BernoulliNB,ORB,False,True,True,200.0,1.0,False,5.0
0.397333333333,3.12647342682,2.92724180222,BernoulliNB,ORB,False,False,True,100.0,1.0,True,10.0
0.397333333333,2.69915037155,2.75934100151,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.25,True,15.0
0.397333333333,2.54847741127,2.75444207191,BernoulliNB,ORB,False,False,True,50.0,0.5,False,5.0
0.396,3.92316942215,3.79286084175,BernoulliNB,ORB,True,True,True,100.0,0.5,True,15.0
0.396,3.4162446022,3.68422760963,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.5,True,5.0
0.396,2.68306703568,2.76942257881,Perceptron,ORB,False,False,True,50.0,0.5,False,15.0
0.396,3.81835279465,3.13845210075,Perceptron,ORB,True,False,True,200.0,0.25,True,10.0
0.396,3.17057666779,3.54298214912,Perceptron,ORB,False,True,True,25.0,0.25,False,20.0
0.396,3.9120680809,3.80671820641,Perceptron,ORB,True,True,True,100.0,0.75,False,20.0
0.396,3.20212378502,3.62882966995,Perceptron,ORB,True,True,True,25.0,1.0,False,10.0
0.396,3.40035977364,3.67050733566,BernoulliNB,ORB,False,True,True,25.0,0.75,True,25.0
0.396,2.59905357361,2.75211858749,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.5,False,10.0
0.396,3.93510098457,3.14945759773,PassiveAggressiveClassifier,ORB,True,False,True,200.0,0.5,False,5.0
0.396,4.75329937935,4.11778078079,SGDClassifier,ORB,False,True,True,200.0,0.75,True,10.0
0.396,3.79314689636,3.6610376358,PassiveAggressiveClassifier,ORB,False,True,True,50.0,1.0,True,15.0
0.394666666667,3.13571405411,3.64655184746,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.75,True,20.0
0.394666666667,3.21278562546,3.63003425598,Perceptron,ORB,True,True,True,25.0,0.75,False,10.0
0.394666666667,2.66173853874,2.69923276901,SGDClassifier,ORB,True,False,True,50.0,0.5,True,15.0
0.394666666667,3.74047393799,3.83044257164,PassiveAggressiveClassifier,ORB,True,True,True,100.0,0.5,True,5.0
0.393333333333,3.93687582016,3.1682528019,SGDClassifier,ORB,False,False,True,200.0,0.25,False,10.0
0.393333333333,4.22260642052,3.78998575211,Perceptron,ORB,True,True,True,100.0,0.75,True,10.0
0.393333333333,3.62865362167,3.75865983963,BernoulliNB,ORB,True,True,True,50.0,1.0,True,10.0
0.393333333333,4.50902404785,4.13181214333,Perceptron,ORB,False,True,True,200.0,0.25,False,5.0
0.393333333333,3.50097641945,3.71929159164,BernoulliNB,ORB,False,True,True,50.0,0.75,False,5.0
0.393333333333,2.57307534218,2.74580717087,SGDClassifier,ORB,True,False,True,50.0,0.5,True,20.0
0.393333333333,2.3174243927,2.62608218193,PassiveAggressiveClassifier,ORB,True,False,True,25.0,0.5,False,20.0
0.393333333333,3.19725255966,2.86726717949,SGDClassifier,ORB,True,False,True,100.0,0.75,False,15.0
0.392,3.97797780037,3.84481477737,PassiveAggressiveClassifier,ORB,False,True,True,100.0,1.0,True,10.0
0.392,2.60630507469,2.71134924889,SGDClassifier,ORB,True,False,True,50.0,0.25,True,15.0
0.392,3.94106559753,3.17940096855,BernoulliNB,ORB,False,False,True,200.0,1.0,True,10.0
0.392,4.01436080933,3.14541063309,PassiveAggressiveClassifier,ORB,False,False,True,200.0,0.5,True,10.0
0.392,3.61801462173,3.73062782288,SGDClassifier,ORB,True,True,True,50.0,0.75,False,15.0
0.392,3.33527116776,2.93102278709,SGDClassifier,ORB,True,False,True,100.0,0.75,True,10.0
0.392,2.33264842033,2.6696958065,SGDClassifier,ORB,True,False,True,25.0,0.25,False,15.0
0.392,3.28897652626,2.87589354515,PassiveAggressiveClassifier,ORB,True,False,True,100.0,0.25,False,25.0
0.392,3.72766542435,3.58451099396,SGDClassifier,ORB,True,True,True,50.0,1.0,False,10.0
0.392,3.52630844116,3.64422802925,BernoulliNB,ORB,True,True,True,25.0,1.0,False,25.0
0.392,3.56604218483,2.91295771599,SGDClassifier,ORB,False,False,True,100.0,1.0,True,25.0
0.390666666667,4.30887203217,3.15595402718,Perceptron,ORB,False,False,True,200.0,1.0,False,10.0
0.390666666667,3.45304942131,3.60223240852,PassiveAggressiveClassifier,ORB,True,True,True,25.0,1.0,True,25.0
0.390666666667,3.38587937355,3.66382546425,SGDClassifier,ORB,True,True,True,50.0,0.75,True,5.0
0.389333333333,2.788449049,2.79196200371,BernoulliNB,ORB,False,False,True,50.0,0.5,True,15.0
0.389333333333,4.63793725967,4.10920438766,SGDClassifier,ORB,False,True,True,200.0,1.0,True,10.0
0.389333333333,3.85792756081,3.74636521339,Perceptron,ORB,True,True,True,100.0,0.5,False,10.0
0.389333333333,3.20560121536,3.59862179756,BernoulliNB,ORB,True,True,True,25.0,0.5,False,5.0
0.389333333333,3.2845454216,3.61798639297,Perceptron,ORB,False,True,True,50.0,0.25,True,20.0
0.389333333333,4.03618922234,3.88002176285,SGDClassifier,ORB,False,True,True,100.0,0.75,True,15.0
0.388,3.53807096481,3.74323558807,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.75,True,20.0
0.388,2.42311449051,2.69539461136,BernoulliNB,ORB,False,False,True,25.0,0.5,False,10.0
0.388,3.95273480415,3.83124995232,SGDClassifier,ORB,True,True,True,100.0,0.75,False,10.0
0.388,2.69483413696,2.74557538033,SGDClassifier,ORB,True,False,True,50.0,1.0,True,20.0
0.386666666667,3.44754238129,3.64104180336,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.75,True,10.0
0.386666666667,3.4919233799,3.74666843414,Perceptron,ORB,False,True,True,50.0,0.25,True,15.0
0.386666666667,4.51060700417,4.10252594948,SGDClassifier,ORB,False,True,True,200.0,0.25,True,5.0
0.386666666667,3.47921032906,3.74875340462,PassiveAggressiveClassifier,ORB,False,True,True,50.0,1.0,True,20.0
0.386666666667,2.66218333244,2.71440320015,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.5,True,10.0
0.386666666667,2.58319506645,2.77315859795,Perceptron,ORB,False,False,True,50.0,0.5,False,5.0
0.386666666667,2.34293999672,2.67552061081,SGDClassifier,ORB,True,False,True,25.0,0.25,False,5.0
0.386666666667,3.51434159279,3.67201089859,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.25,True,15.0
0.386666666667,2.58890328407,2.78137021065,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.5,False,5.0
0.385333333333,2.65205302238,2.75078458786,BernoulliNB,ORB,True,False,True,50.0,0.5,True,20.0
0.385333333333,3.68011875153,3.61499576569,BernoulliNB,ORB,True,True,True,50.0,1.0,True,25.0
0.385333333333,2.53022079468,2.71893525124,Perceptron,ORB,True,False,True,50.0,0.5,True,20.0
0.385333333333,3.71870002747,3.7406106472,SGDClassifier,ORB,False,True,True,50.0,0.25,False,25.0
0.385333333333,2.28882222176,2.63044834137,BernoulliNB,ORB,False,False,True,25.0,0.25,False,20.0
0.385333333333,4.60091929436,4.1066886425,SGDClassifier,ORB,True,True,True,200.0,0.5,True,5.0
0.385333333333,4.71247296333,4.12509098053,SGDClassifier,ORB,False,True,True,200.0,0.25,True,10.0
0.384,2.35410223007,2.65820827484,Perceptron,ORB,True,False,True,25.0,0.25,False,5.0
0.384,3.27231721878,3.63971786499,BernoulliNB,ORB,True,True,True,25.0,0.75,False,5.0
0.384,3.35153436661,3.743846035,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.5,True,20.0
0.384,3.94097185135,3.16887040138,Perceptron,ORB,True,False,True,200.0,0.75,False,10.0
0.382666666667,2.59240322113,2.70115399361,BernoulliNB,ORB,False,False,True,25.0,1.0,False,5.0
0.382666666667,4.64200015068,4.09988417625,BernoulliNB,ORB,True,True,True,200.0,0.75,False,5.0
0.382666666667,4.68305053711,4.07463994026,PassiveAggressiveClassifier,ORB,True,True,True,200.0,0.5,True,10.0
0.382666666667,2.95836400986,2.84979581833,Perceptron,ORB,True,False,True,100.0,0.25,False,10.0
0.382666666667,2.80775780678,2.77404794693,Perceptron,ORB,False,False,True,50.0,0.75,False,15.0
0.382666666667,3.61326599121,3.65242557526,SGDClassifier,ORB,True,True,True,50.0,0.25,True,25.0
0.381333333333,4.55022854805,4.07856822014,SGDClassifier,ORB,True,True,True,200.0,0.5,False,5.0
0.381333333333,2.47422642708,2.6521800518,PassiveAggressiveClassifier,ORB,False,False,True,25.0,1.0,False,5.0
0.381333333333,2.84059681892,2.77707562447,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.25,True,10.0
0.381333333333,3.02245669365,2.9133398056,PassiveAggressiveClassifier,ORB,True,False,True,100.0,1.0,False,5.0
0.381333333333,3.46364159584,3.66696977615,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.5,True,25.0
0.38,3.47821941376,3.75659065247,Perceptron,ORB,False,True,True,50.0,1.0,False,10.0
0.38,4.5550675869,4.12495937347,SGDClassifier,ORB,True,True,True,200.0,0.75,False,5.0
0.38,2.50311636925,2.67755336761,PassiveAggressiveClassifier,ORB,True,False,True,25.0,0.75,False,15.0
0.378666666667,3.02242956161,2.91861739159,SGDClassifier,ORB,False,False,True,100.0,0.5,True,5.0
0.378666666667,3.47633681297,3.70260057449,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.25,False,5.0
0.378666666667,3.5967997551,3.70979046822,SGDClassifier,ORB,False,True,True,50.0,1.0,True,20.0
0.378666666667,4.59810447693,4.07220916748,SGDClassifier,ORB,True,True,True,200.0,1.0,True,5.0
0.378666666667,2.35867934227,2.67654423714,PassiveAggressiveClassifier,ORB,True,False,True,25.0,0.75,False,20.0
0.378666666667,3.58760180473,3.66303482056,BernoulliNB,ORB,True,True,True,50.0,0.25,True,25.0
0.377333333333,3.91449818611,3.16053342819,SGDClassifier,ORB,False,False,True,200.0,0.25,True,10.0
0.377333333333,3.80449180603,3.90766596794,SGDClassifier,ORB,False,True,True,100.0,0.5,True,5.0
0.377333333333,2.61637840271,2.75519566536,SGDClassifier,ORB,True,False,True,50.0,0.75,True,20.0
0.377333333333,2.92895917892,2.87064580917,Perceptron,ORB,True,False,True,100.0,0.25,False,5.0
0.377333333333,3.18376617432,2.85930323601,BernoulliNB,ORB,True,False,True,100.0,0.5,False,15.0
0.376,3.02964429855,2.87666296959,BernoulliNB,ORB,False,False,True,100.0,0.5,False,5.0
0.376,3.85705695152,3.82345519066,PassiveAggressiveClassifier,ORB,False,True,True,100.0,0.25,True,5.0
0.376,2.58865904808,2.68281679153,SGDClassifier,ORB,False,False,True,50.0,0.25,True,20.0
0.376,2.39712262154,2.67571969032,SGDClassifier,ORB,True,False,True,25.0,1.0,False,5.0
0.376,3.50481395721,3.72303519249,PassiveAggressiveClassifier,ORB,False,True,True,50.0,0.5,False,5.0
0.376,3.69093203545,3.73210687637,Perceptron,ORB,False,True,True,50.0,0.5,True,25.0
0.376,3.77816300392,3.22089095116,SGDClassifier,ORB,False,False,True,200.0,0.5,False,5.0
0.376,3.14327459335,3.64159426689,Perceptron,ORB,False,True,True,25.0,0.25,True,20.0
0.374666666667,3.49896922112,3.74873695374,SGDClassifier,ORB,False,True,True,50.0,0.5,False,10.0
0.374666666667,4.51617736816,3.99649891853,Perceptron,ORB,True,True,True,200.0,0.25,False,5.0
0.374666666667,3.5042801857,3.70415916443,BernoulliNB,ORB,True,True,True,50.0,0.5,True,15.0
0.374666666667,2.55758481026,2.67959885597,SGDClassifier,ORB,True,False,True,25.0,0.75,True,25.0
0.373333333333,3.51370697021,3.70800175667,Perceptron,ORB,True,True,True,50.0,1.0,True,15.0
0.373333333333,4.61903939247,4.11809082031,BernoulliNB,ORB,True,True,True,200.0,0.5,True,5.0
0.372,3.44365682602,3.63302083015,PassiveAggressiveClassifier,ORB,False,True,True,25.0,0.25,False,10.0
0.372,2.42309074402,2.71545639038,BernoulliNB,ORB,False,False,True,25.0,0.25,False,5.0
0.372,3.55589776039,3.68249139786,SGDClassifier,ORB,True,True,True,50.0,0.75,True,15.0
0.372,2.47210178375,2.68449649811,SGDClassifier,ORB,False,False,True,25.0,0.75,True,15.0
0.372,4.62635583878,4.09920024872,Perceptron,ORB,False,True,True,200.0,0.75,False,5.0
0.372,2.59599380493,2.66905050278,Perceptron,ORB,False,False,True,25.0,0.25,True,25.0
0.372,3.44698801041,3.6045440197,BernoulliNB,ORB,True,True,True,25.0,1.0,True,25.0
0.372,3.2765868187,3.55147480965,Perceptron,ORB,False,True,True,25.0,0.25,True,15.0
0.370666666667,4.55740880966,4.13504962921,Perceptron,ORB,False,True,True,200.0,0.75,True,5.0
0.370666666667,2.70054240227,2.74024038315,Perceptron,ORB,True,False,True,50.0,0.25,True,15.0
0.370666666667,2.48706436157,2.66246442795,PassiveAggressiveClassifier,ORB,True,False,True,25.0,0.25,True,25.0
0.370666666667,3.66111621857,3.12860918045,Perceptron,ORB,True,False,True,200.0,0.25,False,5.0
0.370666666667,3.47171196938,3.70868887901,SGDClassifier,ORB,True,True,True,50.0,1.0,True,10.0
0.370666666667,2.87306308746,2.76809301376,Perceptron,ORB,True,False,True,50.0,1.0,True,20.0
0.369333333333,3.42721352577,3.74672679901,SGDClassifier,ORB,False,True,True,50.0,0.75,True,5.0
0.369333333333,2.34864172935,2.70764665604,SGDClassifier,ORB,False,False,True,25.0,0.75,True,20.0
0.368,2.45459318161,2.68335614204,Perceptron,ORB,False,False,True,25.0,0.5,False,15.0
0.368,2.55485377312,2.75990428925,PassiveAggressiveClassifier,ORB,False,False,True,50.0,0.25,False,5.0
0.368,3.74299168587,3.16592969894,BernoulliNB,ORB,True,False,True,200.0,0.75,False,5.0
0.368,3.41412215233,3.69648199081,PassiveAggressiveClassifier,ORB,True,True,True,50.0,0.75,True,15.0
0.368,3.23561429977,3.58837223053,SGDClassifier,ORB,True,True,True,25.0,0.5,False,5.0
0.366666666667,3.38489179611,3.66582679749,SGDClassifier,ORB,True,True,True,50.0,1.0,True,20.0
